epoch=1, lr=1.000000e-03, train_total=0.3854929, train_mask=0.0000000, val_total=0.2281392, val_nmse=0.2281392, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=348, lr=1.000000e-07, train_total=0.1350571, train_mask=0.0000000, val_total=0.1496019, val_nmse=0.1496019, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=349, lr=1.000000e-07, train_total=0.1355099, train_mask=0.0000000, val_total=0.1497856, val_nmse=0.1497856, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=350, lr=1.000000e-07, train_total=0.1352803, train_mask=0.0000000, val_total=0.1485533, val_nmse=0.1485533, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=351, lr=1.000000e-07, train_total=0.1350087, train_mask=0.0000000, val_total=0.1484670, val_nmse=0.1484670, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=352, lr=1.000000e-07, train_total=0.1357863, train_mask=0.0000000, val_total=0.1495735, val_nmse=0.1495735, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=353, lr=1.000000e-07, train_total=0.1351547, train_mask=0.0000000, val_total=0.1502687, val_nmse=0.1502687, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=354, lr=1.000000e-07, train_total=0.1352947, train_mask=0.0000000, val_total=0.1500761, val_nmse=0.1500761, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=355, lr=1.000000e-07, train_total=0.1352905, train_mask=0.0000000, val_total=0.1499054, val_nmse=0.1499054, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=356, lr=1.000000e-07, train_total=0.1353158, train_mask=0.0000000, val_total=0.1515360, val_nmse=0.1515360, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=357, lr=1.000000e-07, train_total=0.1356793, train_mask=0.0000000, val_total=0.1499043, val_nmse=0.1499043, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=358, lr=1.000000e-07, train_total=0.1353174, train_mask=0.0000000, val_total=0.1497886, val_nmse=0.1497886, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=359, lr=1.000000e-07, train_total=0.1356748, train_mask=0.0000000, val_total=0.1493582, val_nmse=0.1493582, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=360, lr=1.000000e-07, train_total=0.1352409, train_mask=0.0000000, val_total=0.1503472, val_nmse=0.1503472, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=361, lr=1.000000e-07, train_total=0.1356216, train_mask=0.0000000, val_total=0.1502673, val_nmse=0.1502673, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=362, lr=1.000000e-07, train_total=0.1353580, train_mask=0.0000000, val_total=0.1507958, val_nmse=0.1507958, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=363, lr=1.000000e-07, train_total=0.1349720, train_mask=0.0000000, val_total=0.1498752, val_nmse=0.1498752, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=364, lr=1.000000e-07, train_total=0.1356450, train_mask=0.0000000, val_total=0.1503094, val_nmse=0.1503094, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=365, lr=1.000000e-07, train_total=0.1351724, train_mask=0.0000000, val_total=0.1513453, val_nmse=0.1513453, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=366, lr=1.000000e-07, train_total=0.1355579, train_mask=0.0000000, val_total=0.1507670, val_nmse=0.1507670, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=367, lr=1.000000e-07, train_total=0.1350881, train_mask=0.0000000, val_total=0.1493827, val_nmse=0.1493827, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=368, lr=1.000000e-07, train_total=0.1352204, train_mask=0.0000000, val_total=0.1479040, val_nmse=0.1479040, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=369, lr=1.000000e-07, train_total=0.1354019, train_mask=0.0000000, val_total=0.1497416, val_nmse=0.1497416, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=370, lr=1.000000e-07, train_total=0.1353290, train_mask=0.0000000, val_total=0.1499274, val_nmse=0.1499274, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=371, lr=1.000000e-07, train_total=0.1354030, train_mask=0.0000000, val_total=0.1508892, val_nmse=0.1508892, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=372, lr=1.000000e-07, train_total=0.1352443, train_mask=0.0000000, val_total=0.1509229, val_nmse=0.1509229, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=373, lr=1.000000e-07, train_total=0.1353215, train_mask=0.0000000, val_total=0.1495113, val_nmse=0.1495113, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=374, lr=1.000000e-07, train_total=0.1352693, train_mask=0.0000000, val_total=0.1497619, val_nmse=0.1497619, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=375, lr=1.000000e-07, train_total=0.1350207, train_mask=0.0000000, val_total=0.1487666, val_nmse=0.1487666, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=376, lr=1.000000e-07, train_total=0.1358760, train_mask=0.0000000, val_total=0.1479692, val_nmse=0.1479692, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=377, lr=1.000000e-07, train_total=0.1358295, train_mask=0.0000000, val_total=0.1489293, val_nmse=0.1489293, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=378, lr=1.000000e-07, train_total=0.1352302, train_mask=0.0000000, val_total=0.1506071, val_nmse=0.1506071, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=379, lr=1.000000e-07, train_total=0.1357027, train_mask=0.0000000, val_total=0.1495370, val_nmse=0.1495370, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=380, lr=1.000000e-07, train_total=0.1357566, train_mask=0.0000000, val_total=0.1489290, val_nmse=0.1489290, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=381, lr=1.000000e-07, train_total=0.1356920, train_mask=0.0000000, val_total=0.1498184, val_nmse=0.1498184, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=382, lr=1.000000e-07, train_total=0.1351172, train_mask=0.0000000, val_total=0.1488659, val_nmse=0.1488659, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=383, lr=1.000000e-07, train_total=0.1351793, train_mask=0.0000000, val_total=0.1502420, val_nmse=0.1502420, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=384, lr=1.000000e-07, train_total=0.1353458, train_mask=0.0000000, val_total=0.1493920, val_nmse=0.1493920, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=385, lr=1.000000e-07, train_total=0.1358059, train_mask=0.0000000, val_total=0.1515353, val_nmse=0.1515353, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=386, lr=1.000000e-07, train_total=0.1354218, train_mask=0.0000000, val_total=0.1498780, val_nmse=0.1498780, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=387, lr=1.000000e-07, train_total=0.1357571, train_mask=0.0000000, val_total=0.1496549, val_nmse=0.1496549, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=388, lr=1.000000e-07, train_total=0.1355588, train_mask=0.0000000, val_total=0.1513613, val_nmse=0.1513613, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=389, lr=1.000000e-07, train_total=0.1356052, train_mask=0.0000000, val_total=0.1501204, val_nmse=0.1501204, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=390, lr=1.000000e-07, train_total=0.1352810, train_mask=0.0000000, val_total=0.1496231, val_nmse=0.1496231, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=391, lr=1.000000e-07, train_total=0.1354608, train_mask=0.0000000, val_total=0.1494785, val_nmse=0.1494785, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=392, lr=1.000000e-07, train_total=0.1353663, train_mask=0.0000000, val_total=0.1502492, val_nmse=0.1502492, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=393, lr=1.000000e-07, train_total=0.1355704, train_mask=0.0000000, val_total=0.1501375, val_nmse=0.1501375, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=394, lr=1.000000e-07, train_total=0.1353089, train_mask=0.0000000, val_total=0.1498523, val_nmse=0.1498523, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=395, lr=1.000000e-07, train_total=0.1353921, train_mask=0.0000000, val_total=0.1497091, val_nmse=0.1497091, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=396, lr=1.000000e-07, train_total=0.1350310, train_mask=0.0000000, val_total=0.1496474, val_nmse=0.1496474, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=397, lr=1.000000e-07, train_total=0.1350815, train_mask=0.0000000, val_total=0.1498404, val_nmse=0.1498404, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=398, lr=1.000000e-07, train_total=0.1350517, train_mask=0.0000000, val_total=0.1498357, val_nmse=0.1498357, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=399, lr=1.000000e-07, train_total=0.1353366, train_mask=0.0000000, val_total=0.1494613, val_nmse=0.1494613, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=400, lr=1.000000e-07, train_total=0.1356192, train_mask=0.0000000, val_total=0.1507835, val_nmse=0.1507835, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=401, lr=1.000000e-08, train_total=0.1353837, train_mask=0.0000000, val_total=0.1494531, val_nmse=0.1494531, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=402, lr=1.000000e-08, train_total=0.1353279, train_mask=0.0000000, val_total=0.1505272, val_nmse=0.1505272, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=403, lr=1.000000e-08, train_total=0.1355964, train_mask=0.0000000, val_total=0.1506121, val_nmse=0.1506121, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=404, lr=1.000000e-08, train_total=0.1355107, train_mask=0.0000000, val_total=0.1498107, val_nmse=0.1498107, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=405, lr=1.000000e-08, train_total=0.1358250, train_mask=0.0000000, val_total=0.1491490, val_nmse=0.1491490, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=406, lr=1.000000e-08, train_total=0.1349931, train_mask=0.0000000, val_total=0.1504144, val_nmse=0.1504144, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=407, lr=1.000000e-08, train_total=0.1352855, train_mask=0.0000000, val_total=0.1495815, val_nmse=0.1495815, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=408, lr=1.000000e-08, train_total=0.1353528, train_mask=0.0000000, val_total=0.1503515, val_nmse=0.1503515, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=409, lr=1.000000e-08, train_total=0.1349761, train_mask=0.0000000, val_total=0.1503614, val_nmse=0.1503614, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=410, lr=1.000000e-08, train_total=0.1355620, train_mask=0.0000000, val_total=0.1498373, val_nmse=0.1498373, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=411, lr=1.000000e-08, train_total=0.1354038, train_mask=0.0000000, val_total=0.1491928, val_nmse=0.1491928, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=412, lr=1.000000e-08, train_total=0.1355026, train_mask=0.0000000, val_total=0.1502314, val_nmse=0.1502314, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=413, lr=1.000000e-08, train_total=0.1351788, train_mask=0.0000000, val_total=0.1500260, val_nmse=0.1500260, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=414, lr=1.000000e-08, train_total=0.1353218, train_mask=0.0000000, val_total=0.1498101, val_nmse=0.1498101, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=415, lr=1.000000e-08, train_total=0.1352704, train_mask=0.0000000, val_total=0.1488484, val_nmse=0.1488484, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=416, lr=1.000000e-08, train_total=0.1353811, train_mask=0.0000000, val_total=0.1500152, val_nmse=0.1500152, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=417, lr=1.000000e-08, train_total=0.1355694, train_mask=0.0000000, val_total=0.1489246, val_nmse=0.1489246, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=418, lr=1.000000e-08, train_total=0.1353674, train_mask=0.0000000, val_total=0.1502808, val_nmse=0.1502808, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=419, lr=1.000000e-08, train_total=0.1354922, train_mask=0.0000000, val_total=0.1492032, val_nmse=0.1492032, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=420, lr=1.000000e-08, train_total=0.1353967, train_mask=0.0000000, val_total=0.1498121, val_nmse=0.1498121, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=421, lr=1.000000e-08, train_total=0.1351974, train_mask=0.0000000, val_total=0.1493172, val_nmse=0.1493172, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=422, lr=1.000000e-08, train_total=0.1355557, train_mask=0.0000000, val_total=0.1504142, val_nmse=0.1504142, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=423, lr=1.000000e-08, train_total=0.1351735, train_mask=0.0000000, val_total=0.1493617, val_nmse=0.1493617, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=424, lr=1.000000e-08, train_total=0.1352268, train_mask=0.0000000, val_total=0.1498865, val_nmse=0.1498865, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=425, lr=1.000000e-08, train_total=0.1353291, train_mask=0.0000000, val_total=0.1498864, val_nmse=0.1498864, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=426, lr=1.000000e-08, train_total=0.1355790, train_mask=0.0000000, val_total=0.1508989, val_nmse=0.1508989, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=427, lr=1.000000e-08, train_total=0.1355918, train_mask=0.0000000, val_total=0.1508593, val_nmse=0.1508593, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=428, lr=1.000000e-08, train_total=0.1356516, train_mask=0.0000000, val_total=0.1486270, val_nmse=0.1486270, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=429, lr=1.000000e-08, train_total=0.1350088, train_mask=0.0000000, val_total=0.1497729, val_nmse=0.1497729, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=430, lr=1.000000e-08, train_total=0.1354517, train_mask=0.0000000, val_total=0.1499724, val_nmse=0.1499724, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=431, lr=1.000000e-08, train_total=0.1353635, train_mask=0.0000000, val_total=0.1498191, val_nmse=0.1498191, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=432, lr=1.000000e-08, train_total=0.1352990, train_mask=0.0000000, val_total=0.1508329, val_nmse=0.1508329, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=433, lr=1.000000e-08, train_total=0.1357410, train_mask=0.0000000, val_total=0.1503178, val_nmse=0.1503178, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=434, lr=1.000000e-08, train_total=0.1352613, train_mask=0.0000000, val_total=0.1483975, val_nmse=0.1483975, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=435, lr=1.000000e-08, train_total=0.1352624, train_mask=0.0000000, val_total=0.1508996, val_nmse=0.1508996, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=436, lr=1.000000e-08, train_total=0.1355395, train_mask=0.0000000, val_total=0.1498083, val_nmse=0.1498083, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=437, lr=1.000000e-08, train_total=0.1352793, train_mask=0.0000000, val_total=0.1496459, val_nmse=0.1496459, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=438, lr=1.000000e-08, train_total=0.1357961, train_mask=0.0000000, val_total=0.1498942, val_nmse=0.1498942, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=439, lr=1.000000e-08, train_total=0.1350767, train_mask=0.0000000, val_total=0.1497020, val_nmse=0.1497020, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=440, lr=1.000000e-08, train_total=0.1354162, train_mask=0.0000000, val_total=0.1499677, val_nmse=0.1499677, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=441, lr=1.000000e-08, train_total=0.1352965, train_mask=0.0000000, val_total=0.1493968, val_nmse=0.1493968, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=442, lr=1.000000e-08, train_total=0.1354350, train_mask=0.0000000, val_total=0.1505275, val_nmse=0.1505275, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=443, lr=1.000000e-08, train_total=0.1354214, train_mask=0.0000000, val_total=0.1507574, val_nmse=0.1507574, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=444, lr=1.000000e-08, train_total=0.1355449, train_mask=0.0000000, val_total=0.1492938, val_nmse=0.1492938, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=445, lr=1.000000e-08, train_total=0.1352302, train_mask=0.0000000, val_total=0.1492489, val_nmse=0.1492489, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=446, lr=1.000000e-08, train_total=0.1356621, train_mask=0.0000000, val_total=0.1497668, val_nmse=0.1497668, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=447, lr=1.000000e-08, train_total=0.1349057, train_mask=0.0000000, val_total=0.1493939, val_nmse=0.1493939, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=448, lr=1.000000e-08, train_total=0.1358244, train_mask=0.0000000, val_total=0.1493597, val_nmse=0.1493597, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=449, lr=1.000000e-08, train_total=0.1357815, train_mask=0.0000000, val_total=0.1504035, val_nmse=0.1504035, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=450, lr=1.000000e-08, train_total=0.1353293, train_mask=0.0000000, val_total=0.1509500, val_nmse=0.1509500, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=451, lr=1.000000e-08, train_total=0.1351526, train_mask=0.0000000, val_total=0.1505740, val_nmse=0.1505740, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=452, lr=1.000000e-08, train_total=0.1357395, train_mask=0.0000000, val_total=0.1496859, val_nmse=0.1496859, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=453, lr=1.000000e-08, train_total=0.1353101, train_mask=0.0000000, val_total=0.1483547, val_nmse=0.1483547, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=454, lr=1.000000e-08, train_total=0.1351674, train_mask=0.0000000, val_total=0.1510141, val_nmse=0.1510141, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=455, lr=1.000000e-08, train_total=0.1357882, train_mask=0.0000000, val_total=0.1508211, val_nmse=0.1508211, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=456, lr=1.000000e-08, train_total=0.1353202, train_mask=0.0000000, val_total=0.1496082, val_nmse=0.1496082, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=457, lr=1.000000e-08, train_total=0.1352115, train_mask=0.0000000, val_total=0.1496318, val_nmse=0.1496318, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=458, lr=1.000000e-08, train_total=0.1351943, train_mask=0.0000000, val_total=0.1501846, val_nmse=0.1501846, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=459, lr=1.000000e-08, train_total=0.1355706, train_mask=0.0000000, val_total=0.1489079, val_nmse=0.1489079, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=460, lr=1.000000e-08, train_total=0.1352238, train_mask=0.0000000, val_total=0.1496302, val_nmse=0.1496302, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=461, lr=1.000000e-08, train_total=0.1352439, train_mask=0.0000000, val_total=0.1496683, val_nmse=0.1496683, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=462, lr=1.000000e-08, train_total=0.1358708, train_mask=0.0000000, val_total=0.1502098, val_nmse=0.1502098, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
